"idx","cond_no","cons","eng","pos","syl","vow","place","manner","context","lex","ph","asp","trials.thisRepN","trials.thisTrialN","trials.thisN","trials.thisIndex","key_resp_4.keys","key_resp_4.rt","key_resp_7.keys","key_resp_7.rt","date","frameRate","expName","participant"
169,42,"n","do st carefully","v","cvncv","a","coronal","nasal","ccv","vanda","vanta","no",0,56,56,45,"space",2.2031600475,,,"2016_May_31_1427",59.9736329605,"icelandic","brs02"
170,42,"n","do st carefully","v","cvncv","a","coronal","nasal","ccv","vanda","vanta","no",0,56,56,45,"space",2.1372761726,,,"2016_May_31_1427",59.9736329605,"icelandic","brs02"
171,42,"n","do st carefully","v","cvncv","a","coronal","nasal","ccv","vanda","vanta","no",0,56,56,45,"space",1.8863918781,,,"2016_May_31_1427",59.9736329605,"icelandic","brs02"
172,45,"l","complex","agg","cvlc","ʏ","coronal","lateral","cc","duld","tʏlt","no",0,57,57,30,"space",2.0864849091,,,"2016_May_31_1427",59.9736329605,"icelandic","brs02"
173,45,"l","complex","agg","cvlc","ʏ","coronal","lateral","cc","duld","tʏlt","no",0,57,57,30,"space",2.0530290604,,,"2016_May_31_1427",59.9736329605,"icelandic","brs02"
174,45,"l","complex","agg","cvlc","ʏ","coronal","lateral","cc","duld","tʏlt","no",0,57,57,30,"space",1.9872059822,,,"2016_May_31_1427",59.9736329605,"icelandic","brs02"
175,59,"p","play chess","v","cvccv","e","labial","stop","ccv","tefla","tepla","no",0,58,58,57,"space",2.1030721664,,,"2016_May_31_1427",59.9736329605,"icelandic","brs02"
176,59,"p","play chess","v","cvccv","e","labial","stop","ccv","tefla","tepla","no",0,58,58,57,"space",1.5193660259,,,"2016_May_31_1427",59.9736329605,"icelandic","brs02"
177,59,"p","play chess","v","cvccv","e","labial","stop","ccv","tefla","tepla","no",0,58,58,57,"space",1.8695139885,,,"2016_May_31_1427",59.9736329605,"icelandic","brs02"
178,24,"ʰt","wet","adj","cvvcc","o","coronal","stop","cc","vott","voʰt","yes",0,59,59,21,"space",2.0039680004,,,"2016_May_31_1427",59.9736329605,"icelandic","brs02"
179,24,"ʰt","wet","adj","cvvcc","o","coronal","stop","cc","vott","voʰt","yes",0,59,59,21,"space",1.8363461494,,,"2016_May_31_1427",59.9736329605,"icelandic","brs02"
180,24,"ʰt","wet","adj","cvvcc","o","coronal","stop","cc","vott","voʰt","yes",0,59,59,21,"space",1.3859760761,,,"2016_May_31_1427",59.9736329605,"icelandic","brs02"
,,,,,,,,,,,,,,,,,,,"space",4.3708138466,"2016_May_31_1427",59.9736329605,"icelandic","brs02"
